playername,playerid,league,position,teamname,n_games,dpm,damageshare,earnedgoldshare,cspm,jungle_cs_share,deaths_pm,death_share,dmg_taken_pm,kp,kill_ratio,wpm,wcpm,dpm_z,damageshare_z,earnedgoldshare_z,cspm_z,jungle_cs_share_z,deaths_pm_z,death_share_z,dmg_taken_pm_z,kp_z,kill_ratio_z,wpm_z,wcpm_z,cluster,role_cluster,playstyle,pc1,pc2
SeTab,oe:player:4ff7b91bbc9492e9f96d28dda496653,LPL,mid,ThunderTalk Gaming,87,663.9927908045977,0.2669705402298851,0.2335245057471264,8.29401379310345,0.010247349823321554,0.11313225001372965,0.213840830449827,634.1771379310345,0.6813590449954087,0.3477088948787062,0.4151747126436781,0.26949080459770114,0.07619993846320404,0.545300745523888,0.10315873084887432,-0.8644088996965031,-1.131875479572394,1.7736701092900877,0.9776833839398283,0.3609199899675377,0.02847151296555612,0.02608616905343301,-0.027006921961405608,0.6611890692491175,1,mid_1,Penuntas Berisiko Tinggi,-0.9957015425967348,1.7152954208811084
Linfeng,oe:player:cb6616189a21f8e8ed43ccdb3f6904a,LPL,mid,Oh My God,22,621.7549727272727,0.2560155,0.23168286363636365,8.339445454545455,0.010232711668592177,0.10082176645259305,0.19109947643979058,651.1663227272728,0.676056338028169,0.3802083333333333,0.3757136363636364,0.15582272727272728,-0.5672713706696579,-0.10816020767288424,-0.1105906991828028,-0.7250669588209997,-1.133231366761687,1.0765850278751377,0.12821699465732384,0.6618736166795702,-0.1014836955131573,0.8496386322905982,-0.6663793579129488,-1.8040887842592834,1,mid_1,Penuntas Berisiko Tinggi,-1.4679607462402169,1.469254054720178
Abbedagge,oe:player:da87886941820cfc2eee112d0143e90,LTA N,mid,Disguised,20,609.528755,0.26081455,0.2422709,8.399625,0.030786146234194612,0.1311897106109325,0.19953051643192488,665.9014549999999,0.6211180124223602,0.47,0.47767,0.20744500000000002,-0.7535314732229906,0.17809997226548258,1.1183053630084479,-0.5404922723912249,0.7705699755988752,2.796179609265101,0.4431448171983198,0.9228980007654174,-1.4478755670011667,3.1250055856225387,0.985579856689452,-0.6844846817066016,1,mid_1,Penuntas Berisiko Tinggi,0.10904262826851663,3.6911088251173845
APA,oe:player:ea9ed09584feecae0991089f087d2ce,LTA N,mid,Team Liquid,36,768.4166166666668,0.28280916666666667,0.23362166666666667,8.393655555555556,0.016292869355325354,0.09505783385909569,0.2173076923076923,584.6693361111111,0.673394495412844,0.34332425068119893,0.541988888888889,0.21357222222222222,1.6670429078873281,1.4900644078674132,0.11443567279742863,-0.5588009573135042,-0.5718976246031955,0.7502004954354204,1.1071823848894808,-0.5160822139019223,-0.1667183604020888,-0.08502296701108725,2.02771374008241,-0.551595082414944,1,mid_1,Penuntas Berisiko Tinggi,0.08393279426052207,0.703177694106292
Fuuu,oe:player:35859191db73609302debbc5c43117c,LTA S,mid,Fluxo W7M,30,598.91385,0.26693906666666667,0.2445473,8.35809,0.01950243780472559,0.09485753995830437,0.18421052631578946,640.94137,0.7288732394366197,0.357487922705314,0.425,0.1748033333333333,-0.9152440598951184,0.5434233681533237,1.3825147876737955,-0.6678828922929843,-0.2746051841177298,0.738858789039677,-0.12910856235216067,0.4807444663913709,1.192917725523285,0.27389175701493806,0.1321883789055574,-1.392429953842006,1,mid_1,Penuntas Berisiko Tinggi,-0.3664681863901512,1.087495115440266
Kaze,oe:player:722c8846b5f0c756efb2affe467958a,LTA S,mid,RED Canids,27,674.0169888888888,0.25389003703703705,0.23874614814814812,8.108974074074073,0.011040339702760084,0.08589097572148419,0.22058823529411764,684.3302592592593,0.728110599078341,0.4208860759493671,0.4090740740740741,0.14990370370370368,0.2289134108423259,-0.23494267716791203,0.7092064968751179,-1.4319380802333956,-1.0584232693281757,0.23112421224624602,1.2297217466326256,1.2493536573675088,1.1742274438677647,1.880433523627942,-0.12585319050782295,-1.9324628894831266,1,mid_1,Penuntas Berisiko Tinggi,-0.8604704153501005,2.167298137137861
Mago,oe:player:a5a0a92da1f12d481f7e1699e638000,LTA S,mid,RED Canids,11,616.8508181818182,0.24196318181818183,0.23303872727272726,8.479790909090909,0.021351179094964947,0.11863035858722028,0.26666666666666666,685.4057090909091,0.6423841059602649,0.38144329896907214,0.44824545454545456,0.18575454545454545,-0.641983628290929,-0.9463717560581855,0.046777053096365574,-0.29461807342459434,-0.10336197224474014,2.085002271308433,2.9509068046800215,1.2684046319177138,-0.9267003189023949,0.8809332958198124,0.5088254171873844,-1.1549157691486982,1,mid_1,Penuntas Berisiko Tinggi,-1.8922087860897268,3.3272355773565407
cody,oe:player:a66db93c9f417a2500c24e689ba0ccc,LTA S,mid,Leviatan,23,649.5811173913044,0.29027504347826083,0.24094421739130437,8.626234782608696,0.0075035172737220575,0.08373851971907077,0.17971014492753623,643.6573173913043,0.7158671586715867,0.36597938144329895,0.6343652173913042,0.18020434782608696,-0.14335445094843852,1.9353990552423392,0.9643244946386529,0.15453507038775588,-1.3860282380550255,0.1092407005033555,-0.29721300884142837,0.5288559106528461,0.8741733657551461,0.4890696829322584,3.5244513799708983,-1.2752906326815339,1,mid_1,Penuntas Berisiko Tinggi,0.425037709020001,0.540361050318728
Bdd,oe:player:30361653a485a9609fb2d3aa073282c,LCK,mid,KT Rolster,73,658.8486616438356,0.26077782191780824,0.24397141095890412,8.817635616438357,0.02643235435724603,0.07090090855056466,0.1618217054263566,586.4946410958904,0.7136105860113422,0.36688741721854307,0.45904657534246573,0.20852602739726028,-0.0021682082853872473,0.17590916628992523,1.315674464260063,0.741574214995301,0.36729164305366574,-0.6176931508055143,-0.9654066487741836,-0.4837479870621199,0.8188707868419293,0.5120797758744425,0.6838317668870945,-0.6610389354230403,2,mid_2,Penyeimbang Terkendali,1.4346118665139602,-0.6314306813377141
kyeahoo,oe:player:308e48bf56284c09a1a9aadf55bc80c,LCK,mid,Kiwoom DRX,39,683.5336692307692,0.25847246153846154,0.23645612820512818,8.530123076923077,0.021507226428079836,0.07927090341916937,0.17475728155339806,623.9424205128205,0.6851520572450805,0.3237597911227154,0.39163589743589744,0.20539743589743592,0.3738951129505653,0.038395934084682184,0.44341627915526394,-0.14024595205371643,-0.08890778838035085,-0.14373950589399515,-0.4822191859222615,0.17961786380158293,0.12142812940951812,-0.580796421182847,-0.4083971686948395,-0.7288930552313733,2,mid_2,Penyeimbang Terkendali,0.025746420202159302,-0.20675135913700357
ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,LCK,mid,Dplus Kia,77,649.4110337662337,0.24583381818181815,0.23273324675324675,8.614514285714286,0.03195303396970512,0.06784626652789022,0.1702127659574468,571.8004753246753,0.7113752122241087,0.32816229116945106,0.4520948051948052,0.2653857142857143,-0.14594558699353274,-0.7154908396412848,0.011321582924858856,0.11858752338075919,0.8786551927025339,-0.7906632354081816,-0.6519721941480265,-0.7440466731611826,0.7640877357809354,-0.46923480872751955,0.57119494517595,0.5721562601178453,2,mid_2,Penyeimbang Terkendali,0.3824933122566265,-1.5915179265796664
Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,LCK,mid,HANJIN BRION,78,629.7090974358974,0.25451876923076927,0.2384315641025641,9.112323076923078,0.01705784835529186,0.07432284732020428,0.17046490428441202,613.3413628205128,0.7047713717693836,0.3215796897038082,0.42335384615384614,0.23041666666666666,-0.4460943953369175,-0.19743921483456903,0.672694429710889,1.64540034400515,-0.5010399758552241,-0.423924770060366,-0.6425539759490421,-0.008173769390252137,0.6022452149032078,-0.6360413109108499,0.10551638985241751,-0.1862661631545333,2,mid_2,Penyeimbang Terkendali,0.6772100331818581,-0.7224517508824364
Ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,LCK,mid,Kiwoom DRX,37,599.036172972973,0.24116656756756757,0.2420401081081081,9.01535945945946,0.017141809515079293,0.09417077401767768,0.1792452830188679,578.6293837837837,0.6457399103139013,0.3784722222222222,0.45588918918918914,0.2136891891891892,-0.9133805326785414,-0.9938892728005209,1.0915185975128465,1.3480064512253902,-0.49326291221171126,0.6999704473057986,-0.31457717136654345,-0.6230764917250363,-0.8444585022067203,0.8056446850103984,0.6326738698816051,-0.549058256948711,2,mid_2,Penyeimbang Terkendali,0.25625680363697356,0.3097912702062589
Calix,oe:player:c9441d0e78cf438ef0b372dc74010e3,LCK,mid,Nongshim RedForce,62,582.0051129032258,0.22624111290322582,0.24076972580645162,8.847787096774194,0.01275601868487244,0.08433745590848414,0.14209115281501342,693.937364516129,0.6065789473684211,0.38611713665943603,0.4093741935483871,0.22169354838709676,-1.1728399228141282,-1.8841828387930468,0.9440722009983042,0.8340508195682638,-0.8995052092453271,0.14315565439498235,-1.7024094357634423,1.4195379954588438,-1.804189284097583,0.9993707435327548,-0.12099047166036303,-0.3754565745193357,2,mid_2,Penyeimbang Terkendali,-0.09700195510738581,0.5672333499176483
Dire,oe:player:b7a3b6176406a92dd089fe2f82a1d3f,LCP,mid,Team Secret Whales,45,675.5567866666667,0.25685586666666665,0.2349140888888889,8.55208,0.012704034493378502,0.05717790873441848,0.1561938958707361,572.7326311111111,0.6991525423728814,0.38585858585858585,0.3354711111111111,0.21263555555555555,0.2523714334620712,-0.058032888054584474,0.2644401235785072,-0.07290260206203562,-0.9043203448000102,-1.3947624183601348,-1.1756243456040512,-0.727534070116769,0.464542688601084,0.9928189334388854,-1.3184133069353197,-0.5719098765400448,2,mid_2,Penyeimbang Terkendali,0.726734978039037,-1.0693191433421976
Aress,oe:player:f6d8ec0afe458e19c057c1407d7da27,LCP,mid,GAM Esports,33,541.5133181818182,0.22844990909090912,0.23363381818181816,8.926281818181819,0.029036751312546877,0.06004861078015536,0.14754098360655737,589.8969,0.6553398058252428,0.3333333333333333,0.46252727272727273,0.22626363636363636,-1.789711469323081,-1.7524295971861865,0.11584603337860425,1.0747993742602888,0.6085289118768281,-1.2322079939679056,-1.4988398469583801,-0.42347892951253185,-0.6091906606575465,-0.33819794427480004,0.7402281497414513,-0.27633871361862405,2,mid_2,Penyeimbang Terkendali,-0.06235007356722197,-1.9829297233826424
Caps,oe:player:55dd587cdc4a278be6a5c37f9e539de,LEC,mid,G2 Esports,39,613.1672487179487,0.2449001794871795,0.23752802564102565,8.924953846153846,0.03229231177563479,0.051357686533751216,0.17615176151761516,594.4543051282051,0.6197183098591549,0.3806818181818182,0.2683820512820513,0.25581282051282056,-0.6981009035928558,-0.7711817744564436,0.5678256118027488,1.070726395330335,0.9100814509417792,-1.7243343678661256,-0.43013064890694075,-0.34274712170777866,-1.4821785446186955,0.8616369815488348,-2.405431190182965,0.36453558448318946,2,mid_2,Penyeimbang Terkendali,1.5012838379093711,-0.5949855184488998
nuc,oe:player:8f862245fbdb4d065e46c83630b9495,LEC,mid,Team BDS,39,710.5241692307692,0.27813766666666667,0.24005723076923077,8.541853846153845,0.027741542742847205,0.07162724296650011,0.1735241502683363,552.1724743589743,0.7290076335877863,0.31413612565445026,0.3572410256410256,0.21117692307692307,0.7850814184873603,1.2114125016397042,0.8613767591335019,-0.10426689910482914,0.48855773111087214,-0.5765642314619028,-0.5282808047586073,-1.0917454089500187,1.196211367815999,-0.8246650471846544,-0.9656838683191659,-0.6035452699645332,2,mid_2,Penyeimbang Terkendali,1.0951773799622682,-0.9693753098155343
Larssen,oe:player:d3f8c554a302aebd5d2bae668ae197e,LEC,mid,Natus Vincere,37,576.8931324324325,0.25916945945945946,0.23820683783783786,8.544794594594595,0.025252525252525252,0.07486158405032362,0.15434083601286175,605.2282783783784,0.6675126903553299,0.34600760456273766,0.3822081081081081,0.1288702702702703,-1.2507183009012983,0.07997140220473382,0.6466116687240171,-0.09524742716929824,0.2580077067775079,-0.3934186298660006,-1.2448423906640846,-0.15189238896886495,-0.31086571894984827,-0.01702540139273122,-0.5611519639611648,-2.388644245295449,2,mid_2,Penyeimbang Terkendali,-0.3349487894531927,-0.43085634436226916
Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,LPL,mid,Anyone's Legend,93,699.4221010752689,0.2404490430107527,0.22767317204301074,8.480706451612903,0.024480942051440968,0.07287343550864352,0.17969379532634971,608.1326483870968,0.6929824561403509,0.35358649789029534,0.34512043010752685,0.25009677419354837,0.6159471531466709,-1.0366891412628254,-0.5759738958816515,-0.2918100433433787,0.18653833121993116,-0.5059981789275266,-0.29782372167233495,-0.10044314652899268,0.31333032713477965,0.17502764830029177,-1.1620691528066043,0.2405637294808185,2,mid_2,Penyeimbang Terkendali,-0.11060189501405496,-0.6257207983461833
Tangyuan,oe:player:3c93fcbfb525315f6412904e5b9abbd,LPL,mid,Royal Never Give Up,31,572.1197580645162,0.24781545161290325,0.2382792258064516,8.832812903225808,0.024734215665003254,0.07372889470492484,0.15430861723446893,606.7358096774193,0.6621983914209115,0.31983805668016196,0.4095258064516129,0.30784193548387095,-1.3234381901692827,-0.5972877072391831,0.6550133483673718,0.7881239675480898,0.20999828600001233,-0.45755752746770045,-1.2460458708674342,-0.1251873400056726,-0.44110501563496146,-0.6801751862909281,-0.11853394689227935,1.4929634412249144,2,mid_2,Penyeimbang Terkendali,0.5641450814975495,-1.0721166309944934
Angel,oe:player:542b1268b090a5fc82442efbd8d8165,LPL,mid,EDward Gaming,53,656.4087603773586,0.2615880566037736,0.23019703773584904,8.789079245283018,0.010167701043179718,0.04973637791936152,0.13738019169329074,508.55299433962267,0.6852085967130215,0.32287822878228783,0.44720377358490565,0.28864905660377355,-0.03933884193934825,0.2242391330535038,-0.2830424679087904,0.6539899168461873,-1.1392531007708082,-1.8161414883458227,-1.8783797466057037,-1.8644393824727248,0.12281376101030861,-0.6031356636891398,0.4919474666595283,1.0767007546229517,2,mid_2,Penyeimbang Terkendali,0.8767157997629049,-3.129017942121651
charlotte,oe:player:9bcf397008d511151380efd9e6b2ae6,LPL,mid,Oh My God,10,497.15119999999996,0.23051020000000003,0.2249349,8.75427,0.01553829078801332,0.08757230120547056,0.17532467532467533,575.96081,0.6590909090909091,0.3620689655172414,0.47633000000000003,0.21067,-2.4655453916649623,-1.629534597892212,-0.8937903082261782,0.5472276360007294,-0.6417919133061335,0.32632980722300936,-0.46102511199088664,-0.6703487398058376,-0.517261121664257,0.3899777348457511,0.9638683590583456,-0.6145396165249831,2,mid_2,Penyeimbang Terkendali,-1.8043568032333046,-0.7674668133875743
Saber,oe:player:da42b9f18367dc6c30476ec117c29de,LPL,mid,Ultra Prime,67,542.3318417910448,0.23591095522388061,0.2308764776119403,8.511231343283583,0.02088078967350038,0.07739795448263154,0.17337461300309598,610.252376119403,0.6715328467153284,0.3442028985507246,0.4122223880597015,0.22686119402985075,-1.7772416855520319,-1.3073830966177638,-0.2041835596515562,-0.1981881612593042,-0.14693269562715605,-0.2497958403530435,-0.5338665267306071,-0.06289339023810249,-0.21234240602528148,-0.06275757869441803,-0.07484228629817244,-0.26337864852927784,2,mid_2,Penyeimbang Terkendali,-1.2019409376628372,-0.6388150673861407
haichao,oe:player:f886838ee1808c2f217208267a829ce,LPL,mid,LNG Esports,50,603.180248,0.25684314,0.23931338,8.602718,0.015207768099385977,0.07975215484187602,0.1724137931034483,603.111256,0.7416520210896309,0.3459715639810427,0.395664,0.258624,-0.850247693337642,-0.058792025360927376,0.7750420271991572,0.08240752699984616,-0.6724072119940934,-0.11648848967578641,-0.5697563954932278,-0.18939422147259802,1.506091590132569,-0.01793868824452848,-0.3431313931139663,0.42550554803915763,2,mid_2,Penyeimbang Terkendali,0.13369506115234608,-0.3638143881485898
Keine,oe:player:1b26a8bba6e841f1c375b283db5c1c6,LTA N,mid,Dignitas,35,609.8768971428572,0.25520325714285713,0.23932388571428573,8.702974285714285,0.01466414380321665,0.08069939475453933,0.17785843920145192,684.8461742857143,0.7213930348258707,0.3310344827586207,0.4149771428571429,0.2454285714285714,-0.7482277077676237,-0.1566099605280064,0.7762613685834187,0.38990025328348404,-0.72276145626814,-0.06285072570338333,-0.3663804725050425,1.258492795010019,1.0095978559436634,-0.39645199860444374,-0.03020806819449375,0.1393179165576165,2,mid_2,Penyeimbang Terkendali,-0.037629189090244396,0.37641218980325125
Zeka,oe:player:f9cd2ef9afea5cda0eb3263a025cec1,LCK,mid,Hanwha Life Esports,70,717.03621,0.2583453857142857,0.2280954285714286,8.783181428571428,0.028348971850668796,0.07575149423106395,0.1778006166495375,644.5209628571429,0.639386189258312,0.36,0.44622428571428574,0.2710314285714286,0.8842889909815713,0.030815944650443048,-0.5269648665219313,0.6359009189659319,0.5448220185791564,-0.34302718035773344,-0.36854034013527076,0.5441548928144305,-1.0001712635370934,0.33754908594907107,0.47607720652321306,0.6946027263848481,3,mid_3,Penghasil Kerusakan Mandiri,0.9348392578382166,-0.08290261160012412
Kati,oe:player:2e7d6bbb048c7e1ff0eb4d8e3bbad9a,LCP,mid,MGN Vikings Esports,49,727.8069061224489,0.27097185714285715,0.23198128571428572,8.78868775510204,0.020397902750843928,0.05587235155636934,0.1555944055944056,505.83127959183673,0.7351351351351352,0.31985294117647056,0.4853265306122449,0.27105510204081634,1.0483749748147448,0.7839766708628239,-0.07595446411197591,0.6527891903061576,-0.1916610240545743,-1.4686900124495605,-1.1980173324165202,-1.9126529921335702,1.3463800921975155,-0.6797980055092938,1.1096356374732248,0.6951161658761355,3,mid_3,Penghasil Kerusakan Mandiri,1.4759817507199795,-2.7674845599453075
FoFo,oe:player:568fe19f3078824aeca0056e28081bb,LCP,mid,PSG Talon,35,780.2544114285714,0.28819337142857143,0.22925937142857142,8.46947142857143,0.01984765583091943,0.057813911472448055,0.1702127659574468,527.6011228571429,0.716024340770791,0.3087818696883853,0.47949142857142857,0.24249142857142855,1.8473855874912777,1.8112286849572288,-0.3918723201201345,-0.32626860960951326,-0.24262870157038904,-1.3587485592604727,-0.6519721941480265,-1.5270127532271658,0.878025479891835,-0.9603446434894114,1.015091753789305,0.07561601001790061,3,mid_3,Penghasil Kerusakan Mandiri,1.1145659964465093,-2.1397767400374814
HongQ,oe:player:a179853ac2a0832657b9de8b9ba0020,LCP,mid,CTBC Flying Oyster,45,757.4057622222222,0.27877213333333334,0.2382338,9.148544444444445,0.02005618854378024,0.06756756756756757,0.21889400921658986,622.4163000000001,0.6685314685314685,0.33472803347280333,0.5081644444444444,0.27645333333333333,1.4992982362504719,1.2492580215165334,0.6497410209259991,1.7564936980977583,-0.22331295862711897,-0.8064446534558118,1.1664366797860943,0.15258351761949768,-0.2858981823517296,-0.30285552637606195,1.4796694524487708,0.8121951238980131,3,mid_3,Penghasil Kerusakan Mandiri,2.0434149801577917,0.17582451320987014
Vladi,oe:player:367fecc4cb53a8234abbd9f283b7997,LEC,mid,Karmine Corp,44,708.5985522727273,0.25409054545454546,0.2303945909090909,8.854013636363636,0.039600123992560445,0.07111030073731353,0.1922365988909427,613.1886363636363,0.6633380884450785,0.35698924731182796,0.4349863636363636,0.22880454545454543,0.7557456402373738,-0.2229824817802596,-0.2601135405484651,0.8531480324764568,1.5869815896458812,-0.605836251048279,0.17069235924317702,-0.010879230637694741,-0.4131740804931158,0.2612550664076667,0.2939935359460682,-0.22123048044522786,3,mid_3,Penghasil Kerusakan Mandiri,1.0902498133876528,-0.31404503015430685
Czajek,oe:player:73ac73edf51a3acdfa494e271c6ee29,LEC,mid,Team Vitality,39,660.6435076923077,0.2572617948717949,0.23529215384615385,8.673807692307692,0.03829486159016538,0.06514075512185154,0.1452991452991453,581.4025538461539,0.6180811808118081,0.3492537313432836,0.4436025641025641,0.21636666666666665,0.02517534280401667,-0.03381953727847855,0.3083200765064202,0.30044436272158415,1.4660791533216262,-0.9438636868267954,-1.5825800803460701,-0.5739513807930322,-1.5223002122818174,0.06523311854542185,0.4335984732677526,-0.49098807503104364,3,mid_3,Penghasil Kerusakan Mandiri,1.1425275078404664,-1.2917994564332238
Jojopyun,oe:player:83eb62484689106807fcf5ad55b5479,LEC,mid,Movistar KOI,41,678.3346463414634,0.2629175853658537,0.23265556097560977,9.043709756097561,0.05762575452716298,0.07953915495673552,0.23605150214592274,697.5373000000001,0.6399345335515548,0.35038363171355497,0.4871512195121951,0.22597073170731705,0.2946906886436845,0.3035446503259396,0.0023050152679682137,1.4349587050625494,3.2566402298667247,-0.12854967651196197,1.8073269962284781,1.4833087798016107,-0.9867328070304962,0.09386537428266215,1.1392003604051475,-0.28269134471265633,3,mid_3,Penghasil Kerusakan Mandiri,1.407901563551599,1.442046586255494
Humanoid,oe:player:edf8b064c096691e539b7e2a3e28179,LEC,mid,Fnatic,30,721.1801766666666,0.26128596666666665,0.24069106666666668,9.367826666666668,0.07549463910688627,0.06682544850156782,0.19174041297935104,621.9544333333332,0.601145038167939,0.38412698412698415,0.3933433333333333,0.19581666666666667,0.9474201795084339,0.20621966675208855,0.9349426604662137,2.4290469236262173,4.911779975040795,-0.8484673836737511,0.1521581394009202,0.14440181555092219,-1.9373599094717118,0.9489392561516219,-0.38073225045420767,-0.9366845368860102,3,mid_3,Penghasil Kerusakan Mandiri,3.643038093758607,0.41135966326555445
Creme,oe:player:6e7908512cb309a43388bb464a312a2,LPL,mid,Top Esports,98,789.0263571428571,0.2694480408163265,0.23038094897959183,8.512827551020408,0.023768350564774273,0.07667094347855447,0.17434443656980864,614.8849775510204,0.6984687868080094,0.35834738617200673,0.40767857142857145,0.24700918367346938,1.9810216427931977,0.6930820280010728,-0.2616968854545776,-0.19329248548980763,0.12053317648335106,-0.29096307171725483,-0.4976403405900237,0.019170476785422313,0.44778566289131244,0.29567100271007063,-0.14846397586755025,0.17359885500606723,3,mid_3,Penghasil Kerusakan Mandiri,1.0734841300314455,-0.2442256084396429
Loki,oe:player:0a53c1102dafce61e89decc517b3175,LTA N,mid,Cloud9,43,688.3961093023256,0.2608899302325582,0.23621290697674419,8.849855813953488,0.031524341580207504,0.07096268018782861,0.2112970711297071,552.1638069767441,0.695139911634757,0.4194915254237288,0.4391418604651163,0.22902093023255812,0.4479718721405527,0.1825963536192732,0.4151869078594747,0.8403957133655814,0.8389467369707025,-0.6141953120262795,0.882665380881949,-1.0918989466357623,0.3662038086021201,1.845094897020546,0.36132343113527493,-0.21653744249099277,3,mid_3,Penghasil Kerusakan Mandiri,1.5948809428963924,0.15721454409533978
Quad,oe:player:e9017664588010860a92ceb5f8fcb82,LTA N,mid,FlyQuest,41,738.9844414634146,0.26023065853658534,0.22805260975609754,8.701341463414634,0.028732097355241192,0.058415203125592695,0.19012345679012346,566.6239926829268,0.6493688639551192,0.35205183585313177,0.49039024390243896,0.1930829268292683,1.218658943687445,0.1432712300390934,-0.5319346146169363,0.38489227820362365,0.5803097540994371,-1.3247002264793224,0.09175936388891841,-0.835745082668803,-0.7555225248054375,0.13613852402489432,1.191681009939385,-0.9959749589376122,3,mid_3,Penghasil Kerusakan Mandiri,0.724055045660892,-1.2055187317573326
Hauz,oe:player:979d7cbbe1e2a8b55d503047f5c72a0,LTA S,mid,Leviatan,15,698.99508,0.2826015333333334,0.2408328,8.737486666666666,0.023430592396109638,0.0671892497200448,0.18134715025906736,540.2082666666666,0.6559139784946236,0.4016393442622951,0.46718666666666664,0.20794666666666667,0.6094417079594331,1.477679215931261,0.9513928811901214,0.49575203139373863,0.08924767756371443,-0.8278670229534398,-0.23606533014128336,-1.3036844595237254,-0.5951192195213202,1.3927114569133945,0.8157224933814113,-0.6736043382339056,3,mid_3,Penghasil Kerusakan Mandiri,1.9319945792256104,-0.2424847738508073
tinowns,oe:player:ae770d2c942cee6dbcfbd1832015231,LTA S,mid,LOUD,28,670.4510928571428,0.26327075,0.23001167857142857,8.668257142857142,0.030026109660574413,0.053181516014113556,0.14054054054054055,501.45381071428574,0.6308900523560209,0.34439834024896265,0.46453214285714284,0.2897357142857143,0.1745888294073044,0.3246106887540848,-0.3045561026777164,0.2834204567314317,0.700170128581441,-1.6210594383727803,-1.7603300419591983,-1.990197332860838,-1.2083889246717199,-0.05780498567568305,0.7727122789021622,1.1002686127294492,3,mid_3,Penghasil Kerusakan Mandiri,1.4278506580583663,-2.7416904209505777
Kisee,oe:player:d51674883fd227c219c9a1fc7da7db4,LTA S,mid,Vivo Keyd Stars,23,628.2096956521739,0.24673056521739128,0.23184186956521738,8.75315652173913,0.03678879952338397,0.07408209682660025,0.19655172413793104,588.8658608695653,0.5852272727272727,0.41262135922330095,0.3887478260869565,0.3282869565217391,-0.46893700588376064,-0.6620004680547493,-0.0921357418023668,0.5438125237845437,1.3265772625176777,-0.4375573440044524,0.33187686308772624,-0.44174319406129614,-2.327461896840977,1.6710013567549136,-0.45519146291200335,1.9363830781654596,3,mid_3,Penghasil Kerusakan Mandiri,1.2744581869612521,0.3106682287827386
Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,LCK,mid,Gen.G,70,788.9071942857144,0.27317611428571426,0.24154385714285712,9.637544285714286,0.02726926010678871,0.054829153879543395,0.17316017316017315,632.46234,0.6775738228252195,0.336866902237927,0.42398571428571424,0.38480571428571425,1.9792062583065912,0.9154591614275623,1.0339214344401926,3.256288880744383,0.44481164509143345,-1.527761415605308,-0.5418765792105767,0.3305433319575913,-0.06429418940197376,-0.24865549327340308,0.11575430287348212,3.1621840691066594,4,mid_4,Poros Serangan Dominan,4.30371755734282,-0.8508347456286801
Aria,oe:player:2e82913920d8a6d0efa480bc35f1ba8,LCP,mid,DetonatioN FocusMe,47,709.1037085106384,0.28790555319148936,0.2528738510638298,8.737040425531914,0.014321819713563605,0.07889810109654989,0.15404699738903394,599.7253234042553,0.765704584040747,0.3835920177383592,0.3564425531914894,0.30146595744680854,0.7634414342087914,1.7940605161870227,2.3489324937101377,0.49438338002064003,-0.7544698823865912,-0.16484955702434148,-1.255818255808464,-0.24937406786978913,2.09555577362804,0.9353829330872636,-0.9786212061524572,1.3546787282330073,4,mid_4,Poros Serangan Dominan,2.870138518287917,0.2912661615003568
Knight,oe:player:ed29043422e3c515e1cb292464b990b,LPL,mid,Bilibili Gaming,98,754.9208520408163,0.2635309897959184,0.2366939693877551,8.569610204081632,0.03570646221248631,0.0717502717813325,0.16233309908643712,626.0629418367347,0.7062780269058296,0.4158730158730159,0.2755683673469388,0.2882030612244898,1.4614419150603102,0.34013382162553235,0.47102121766501065,-0.019136294972508426,1.2263236908434636,-0.5695976853487537,-0.9463043681562906,0.21718167811087716,0.6391693149094893,1.753400006418135,-2.288994112407448,1.067027831871106,4,mid_4,Poros Serangan Dominan,2.399003969537034,0.32189481023315997
Quid,oe:player:8f8eaac8e99c203ee76e57c5c81c91f,LTA N,mid,100 Thieves,48,775.1963895833333,0.2730462708333333,0.2504962916666667,8.937245833333334,0.03117993273542601,0.07744353075882168,0.18289085545722714,736.9735312500001,0.7483702737940026,0.3780487804878049,0.38324374999999994,0.29771458333333334,1.7703292411520888,0.9077140847889811,2.072982045444385,1.10842674122222,0.8070452064054315,-0.24721506909082475,-0.178402726576927,2.181898909986655,1.6707380501770654,0.7949144539664476,-0.5443718621085644,1.273317454779469,4,mid_4,Poros Serangan Dominan,3.2196986366054596,1.6400222002352012
Saint,oe:player:f45792335d83b10581da2f0cbdd6e8e,LTA N,mid,LYON,33,723.3367515151515,0.2832510303030303,0.2517109090909091,8.875590909090908,0.024862441410230283,0.09222284172932897,0.21338912133891214,658.5899939393939,0.715962441314554,0.4098360655737705,0.3398424242424243,0.35128787878787876,0.9802744817467054,1.5164212835102322,2.213956114521696,0.9193269694817918,0.22187544186460664,0.5896681564923744,0.9608105228390553,0.7933796778356209,0.8765084892699322,1.600420585055978,-1.2475866243268614,2.435236103635998,4,mid_4,Poros Serangan Dominan,3.0990254568372695,2.429213393319373
